estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
AL,14-01-2021,110112,392,2593,8,404.7142857142857,8.0,2833.0,56.0
AL,15-01-2021,110572,460,2602,9,420.57142857142856,8.142857142857142,2944.0,57.0
AL,16-01-2021,110968,396,2611,9,408.42857142857144,8.285714285714286,2859.0,58.0
AL,17-01-2021,111443,475,2620,9,414.42857142857144,8.428571428571429,2901.0,59.0
AL,18-01-2021,111724,281,2629,9,414.85714285714283,8.571428571428571,2904.0,60.0
AL,19-01-2021,112097,373,2638,9,396.85714285714283,8.714285714285714,2778.0,61.0
AL,20-01-2021,112476,379,2647,9,393.7142857142857,8.857142857142858,2756.0,62.0
AL,21-01-2021,112854,378,2656,9,391.7142857142857,9.0,2742.0,63.0
AL,22-01-2021,113205,351,2665,9,376.14285714285717,9.0,2633.0,63.0
AL,23-01-2021,113662,457,2674,9,384.85714285714283,9.0,2694.0,63.0
AL,24-01-2021,114169,507,2683,9,389.42857142857144,9.0,2726.0,63.0
AL,25-01-2021,114836,667,2692,9,444.57142857142856,9.0,3112.0,63.0
AL,26-01-2021,115383,547,2701,9,469.42857142857144,9.0,3286.0,63.0
AL,27-01-2021,115946,563,2710,9,495.7142857142857,9.0,3470.0,63.0
AL,28-01-2021,116379,433,2719,9,503.57142857142856,9.0,3525.0,63.0
AL,29-01-2021,116773,394,2728,9,509.7142857142857,9.0,3568.0,63.0
AL,30-01-2021,117287,514,2737,9,517.8571428571429,9.0,3625.0,63.0
AL,31-01-2021,117768,481,2746,9,514.1428571428571,9.0,3599.0,63.0
AL,01-02-2021,118220,452,2754,8,483.42857142857144,8.857142857142858,3384.0,62.0
AL,02-02-2021,118741,521,2763,9,479.7142857142857,8.857142857142858,3358.0,62.0
AL,03-02-2021,119088,347,2771,8,448.85714285714283,8.714285714285714,3142.0,61.0
AL,04-02-2021,119458,370,2780,9,439.85714285714283,8.714285714285714,3079.0,61.0
AL,05-02-2021,120028,570,2788,8,465.0,8.571428571428571,3255.0,60.0
AL,06-02-2021,120455,427,2797,9,452.57142857142856,8.571428571428571,3168.0,60.0
AL,07-02-2021,120694,239,2805,8,418.0,8.428571428571429,2926.0,59.0
AL,08-02-2021,121145,451,2814,9,417.85714285714283,8.571428571428571,2925.0,60.0
AL,09-02-2021,121603,458,2822,8,408.85714285714283,8.428571428571429,2862.0,59.0
AL,10-02-2021,122025,422,2831,9,419.57142857142856,8.571428571428571,2937.0,60.0
AL,11-02-2021,122491,466,2839,8,433.2857142857143,8.428571428571429,3033.0,59.0
AL,12-02-2021,122999,508,2848,9,424.42857142857144,8.571428571428571,2971.0,60.0
AL,13-02-2021,123625,626,2856,8,452.85714285714283,8.428571428571429,3170.0,59.0
AL,14-02-2021,124295,670,2865,9,514.4285714285714,8.571428571428571,3601.0,60.0
AL,15-02-2021,125044,749,2873,8,557.0,8.428571428571429,3899.0,59.0
AL,16-02-2021,125676,632,2883,10,581.8571428571429,8.714285714285714,4073.0,61.0
AL,17-02-2021,126326,650,2893,10,614.4285714285714,8.857142857142858,4301.0,62.0
AL,18-02-2021,126952,626,2903,10,637.2857142857143,9.142857142857142,4461.0,64.0
AL,19-02-2021,127341,389,2913,10,620.2857142857143,9.285714285714286,4342.0,65.0
AL,20-02-2021,127843,502,2923,10,602.5714285714286,9.571428571428571,4218.0,67.0
AL,21-02-2021,128192,349,2932,9,556.7142857142857,9.571428571428571,3897.0,67.0
AL,22-02-2021,128501,309,2940,8,493.85714285714283,9.571428571428571,3457.0,67.0
AL,23-02-2021,129046,545,2949,9,481.42857142857144,9.428571428571429,3370.0,66.0
AL,24-02-2021,129445,399,2959,10,445.57142857142856,9.428571428571429,3119.0,66.0
AL,25-02-2021,129917,472,2969,10,423.57142857142856,9.428571428571429,2965.0,66.0
AL,26-02-2021,130583,666,2979,10,463.14285714285717,9.428571428571429,3242.0,66.0
AL,27-02-2021,131066,483,2989,10,460.42857142857144,9.428571428571429,3223.0,66.0
AL,28-02-2021,131746,680,2999,10,507.7142857142857,9.571428571428571,3554.0,67.0
AL,01-03-2021,132245,499,3010,11,534.8571428571429,10.0,3744.0,70.0
AL,02-03-2021,132701,456,3022,12,522.1428571428571,10.428571428571429,3655.0,73.0
AL,03-03-2021,133220,519,3034,12,539.2857142857143,10.714285714285714,3775.0,75.0
AL,04-03-2021,133796,576,3047,13,554.1428571428571,11.142857142857142,3879.0,78.0
AL,05-03-2021,134419,623,3060,13,548.0,11.571428571428571,3836.0,81.0
AL,06-03-2021,134949,530,3073,13,554.7142857142857,12.0,3883.0,84.0
AL,07-03-2021,135566,617,3087,14,545.7142857142857,12.571428571428571,3820.0,88.0
AL,08-03-2021,136107,541,3102,15,551.7142857142857,13.142857142857142,3862.0,92.0
AL,09-03-2021,136759,652,3118,16,579.7142857142857,13.714285714285714,4058.0,96.0
AL,10-03-2021,137339,580,3134,16,588.4285714285714,14.285714285714286,4119.0,100.0
AL,11-03-2021,138065,726,3150,16,609.8571428571429,14.714285714285714,4269.0,103.0
AL,12-03-2021,138929,864,3166,16,644.2857142857143,15.142857142857142,4510.0,106.0
AL,13-03-2021,139645,716,3182,16,670.8571428571429,15.571428571428571,4696.0,109.0
AL,14-03-2021,140342,697,3198,16,682.2857142857143,15.857142857142858,4776.0,111.0
AL,15-03-2021,141390,1048,3216,18,754.7142857142857,16.285714285714285,5283.0,114.0
AL,16-03-2021,142544,1154,3234,18,826.4285714285714,16.571428571428573,5785.0,116.0
AL,17-03-2021,143338,794,3254,20,857.0,17.142857142857142,5999.0,120.0
AL,18-03-2021,144412,1074,3274,20,906.7142857142857,17.714285714285715,6347.0,124.0
AL,19-03-2021,145389,977,3294,20,922.8571428571429,18.285714285714285,6460.0,128.0
AL,20-03-2021,146396,1007,3316,22,964.4285714285714,19.142857142857142,6751.0,134.0
AL,21-03-2021,147459,1063,3338,22,1016.7142857142857,20.0,7117.0,140.0
AL,22-03-2021,147882,423,3358,20,927.4285714285714,20.285714285714285,6492.0,142.0
AL,23-03-2021,148422,540,3378,20,839.7142857142857,20.571428571428573,5878.0,144.0
AL,24-03-2021,148996,574,3398,20,808.2857142857143,20.571428571428573,5658.0,144.0
AL,25-03-2021,149697,701,3421,23,755.0,21.0,5285.0,147.0
AL,26-03-2021,150366,669,3444,23,711.0,21.428571428571427,4977.0,150.0
AL,27-03-2021,151090,724,3467,23,670.5714285714286,21.571428571428573,4694.0,151.0
AL,28-03-2021,151824,734,3489,22,623.5714285714286,21.571428571428573,4365.0,151.0
AL,29-03-2021,152210,386,3511,22,618.2857142857143,21.857142857142858,4328.0,153.0
AL,30-03-2021,152866,656,3533,22,634.8571428571429,22.142857142857142,4444.0,155.0
AL,31-03-2021,153490,624,3554,21,642.0,22.285714285714285,4494.0,156.0
AL,01-04-2021,154199,709,3576,22,643.1428571428571,22.142857142857142,4502.0,155.0
AL,02-04-2021,154819,620,3598,22,636.1428571428571,22.0,4453.0,154.0
AL,03-04-2021,155810,991,3620,22,674.2857142857143,21.857142857142858,4720.0,153.0
AL,04-04-2021,156239,429,3643,23,630.7142857142857,22.0,4415.0,154.0
AL,05-04-2021,156522,283,3665,22,616.0,22.0,4312.0,154.0
AL,06-04-2021,157330,808,3688,23,637.7142857142857,22.142857142857142,4464.0,155.0
AL,07-04-2021,158069,739,3710,22,654.1428571428571,22.285714285714285,4579.0,156.0
AL,08-04-2021,158822,753,3732,22,660.4285714285714,22.285714285714285,4623.0,156.0
AL,09-04-2021,159511,689,3756,24,670.2857142857143,22.571428571428573,4692.0,158.0
AL,10-04-2021,160125,614,3780,24,616.4285714285714,22.857142857142858,4315.0,160.0
AL,11-04-2021,161353,1228,3802,22,730.5714285714286,22.714285714285715,5114.0,159.0
AL,12-04-2021,161502,149,3826,24,711.4285714285714,23.0,4980.0,161.0
AL,13-04-2021,162216,714,3850,24,698.0,23.142857142857142,4886.0,162.0
AL,14-04-2021,163018,802,3874,24,707.0,23.428571428571427,4949.0,164.0
AL,15-04-2021,163807,789,3898,24,712.1428571428571,23.714285714285715,4985.0,166.0
AL,16-04-2021,164404,597,3921,23,699.0,23.571428571428573,4893.0,165.0
AL,17-04-2021,165461,1057,3944,23,762.2857142857143,23.428571428571427,5336.0,164.0
AL,18-04-2021,166708,1247,3968,24,765.0,23.714285714285715,5355.0,166.0
AL,19-04-2021,167039,331,3991,23,791.0,23.571428571428573,5537.0,165.0
AL,20-04-2021,167401,362,4014,23,740.7142857142857,23.428571428571427,5185.0,164.0
AL,21-04-2021,168272,871,4034,20,750.5714285714286,22.857142857142858,5254.0,160.0
